"genet","tank","date","avg_size","sd_size","avg_biomass_g","sd_biomass_g","n_polyps_sampler","samplers"
"C",14,2024-02-02,3.77777777777778,0.925868621567075,0.0156873,0.00530198059299179,9,3
"C",14,2024-02-09,3.59807692307692,0.940273298738063,0.0146217951923077,0.00414269465374905,8.66666666666667,3
"C",15,2023-10-06,8.45238095238095,3.30876427417659,0.144496092857143,0.119225125191816,7,3
"C",15,2023-10-13,8.38333333333333,3.2305641481709,0.137860758333333,0.128202953624596,7,3
"C",15,2023-10-20,6.05652173913044,2.18241987750733,0.0574546782608696,0.051152958875299,7.66666666666667,3
"C",15,2023-10-27,6.27903225806452,2.13765131545894,0.0590872798387097,0.0419554012368066,10.3333333333333,3
"C",15,2023-11-03,6.2,2.41918433158548,0.0621847925925926,0.0436860419031622,9,3
"C",15,2023-11-10,5.92222222222222,2.50634415160594,0.0582150185185185,0.0434395196651657,9,3
"C",15,2023-11-17,6.30217391304348,2.53056771236415,0.0611590945652174,0.0387522288372904,7.66666666666667,3
"C",15,2023-11-24,5.84259259259259,2.63228158812643,0.0543417101851852,0.0377715137403776,9,3
"C",15,2023-12-01,5.5375,2.24114925875097,0.04521238125,0.0331598898038748,9.33333333333333,3
"C",15,2023-12-08,5.32407407407407,2.0574700699522,0.0397468009259259,0.0282539449003531,9,3
"C",15,2023-12-15,4.83148148148148,1.98663687313216,0.0323053601851852,0.020581647699726,9,3
"C",15,2023-12-22,5.13793103448276,1.92944202335186,0.0368743879310345,0.0265050127001307,9.66666666666667,3
"C",15,2023-12-29,5.0625,2.00875922807181,0.03630945625,0.0280311664141911,9.33333333333333,3
"C",15,2024-01-05,5.15740740740741,1.85060947144262,0.0367098064814815,0.0255033229671434,9,3
"C",15,2024-01-12,5.17037037037037,1.93767314548356,0.0365935740740741,0.0254389282252533,9,3
"C",15,2024-01-19,4.90555555555556,1.75493016220414,0.0309304027777778,0.0206192296193924,9,3
"C",15,2024-01-26,4.71111111111111,1.81852798305587,0.0293671148148148,0.0223632723882813,9,3
"C",15,2024-02-02,4.71851851851852,1.47008844222124,0.0261088907407407,0.0158093362530067,9,3
"C",15,2024-02-09,4.42037037037037,1.44030652262132,0.0233361583333333,0.0120497927920443,9,3
"D",1,2023-10-06,8.05,2.59613299775957,0.110292601851852,0.0671963205934077,18,3
"D",1,2023-10-13,7.44148936170213,2.35501795872284,0.089581960106383,0.0597567583224915,15.6666666666667,3
"D",1,2023-10-20,7.32627118644068,2.26864272710915,0.0880110902542373,0.0613654880292224,19.6666666666667,3
"D",1,2023-10-27,7.20583333333333,2.13436452012347,0.0824875970833333,0.0592269597279986,20,3
"D",1,2023-11-03,6.85677966101695,2.12049336355527,0.0718279826271186,0.0456214294923549,19.6666666666667,3
"D",1,2023-11-10,6.20384615384615,2.14510092085291,0.0557700565384615,0.0387906327040299,21.6666666666667,3
"D",1,2023-11-17,5.66470588235294,1.87737126744206,0.0445413970588235,0.0324765395510731,22.6666666666667,3
"D",1,2023-11-24,5.60606060606061,1.79170086685776,0.0423353916666667,0.0305200896994288,22,3
"D",1,2023-12-01,5.60606060606061,1.88156007934287,0.0430988265151515,0.0327848211104878,22,3
"D",1,2023-12-08,5.35281690140845,1.85753950205591,0.0381567461267606,0.0317621402901034,23.6666666666667,3
"D",1,2023-12-15,5.35820895522388,1.80934493639731,0.0378076694029851,0.0268166275745017,22.3333333333333,3
"D",1,2023-12-22,4.91666666666667,1.48218537279206,0.0291918315217391,0.0175791603515657,23,3
"D",1,2023-12-29,5.03661971830986,1.295134313429,0.0298224471830986,0.015327114998299,23.6666666666667,3
"D",1,2024-01-05,5.05285714285714,1.43699540945096,0.0310325014285714,0.0168125249068162,23.3333333333333,3
"D",1,2024-01-12,4.92986111111111,1.41949857497329,0.0294104961805556,0.0170156977818023,24,3
"D",1,2024-01-19,4.6169014084507,1.37433268557373,0.0244635007042254,0.0128904655590818,23.6666666666667,3
"D",1,2024-01-26,4.85694444444444,1.33315193987561,0.0281923333333333,0.016252239306593,24,3
"D",1,2024-02-02,5.01180555555556,1.49350559253521,0.0312622947916667,0.0215737529790554,24,3
"D",1,2024-02-09,4.75915492957746,1.32226728393046,0.0263790922535211,0.0150831612047742,23.6666666666667,3
"D",2,2023-10-06,6.5265625,2.10599012100337,0.06361406015625,0.0443362593396047,21.3333333333333,3
"D",2,2023-10-13,6.29206349206349,1.9029914629174,0.0554772182539683,0.0379596829007229,21,3
"D",2,2023-10-20,6.00223880597015,1.78049019261595,0.0490078921641791,0.0358416058017539,22.3333333333333,3
"D",2,2023-10-27,5.97734375,1.60918695388667,0.048177024609375,0.0341691983385458,21.3333333333333,3
"D",2,2023-11-03,5.45,1.36065206640108,0.0365686075757576,0.0223779698274875,22,3
"D",2,2023-11-10,5.16716417910448,1.14009471440094,0.0305798910447761,0.0154607435751563,22.3333333333333,3
"D",2,2023-11-17,5.28015873015873,1.41421468476437,0.0337730178571429,0.0189200380130738,21,3
"D",2,2023-11-24,5.21515151515151,1.2580419080924,0.0320578545454545,0.0194285241715286,22,3
"D",2,2023-12-01,5.142,1.31971683525388,0.031856278,0.0206538768540697,16.6666666666667,3
"D",2,2023-12-08,4.80151515151515,1.24391556428336,0.0266016090909091,0.0170692905251753,22,3
"D",2,2023-12-15,4.52954545454545,1.03560570736368,0.0224244829545455,0.0111111967515336,22,3
"D",2,2023-12-22,4.74765625,1.09104911180482,0.024431124609375,0.0124386607296928,21.3333333333333,3
"D",2,2023-12-29,4.84924242424242,1.10967268484874,0.0259190109848485,0.0139420145705078,22,3
"D",2,2024-01-05,4.71190476190476,1.01071120645669,0.024027255952381,0.012256588815489,21,3
"D",2,2024-01-12,4.65113636363636,1.06046989348323,0.0236923630681818,0.0137580038624821,22,2
"D",2,2024-01-19,4.55116279069767,1.01572856332973,0.0223745406976744,0.0113706825021737,21.5,2
"D",2,2024-01-26,4.55454545454545,1.00285902688025,0.0223262170454545,0.0103726861778495,22,2
"D",2,2024-02-02,4.53809523809524,0.98676845856585,0.0220658857142857,0.0116418062087901,21,2
"D",2,2024-02-09,4.4546511627907,0.963774073689617,0.0211480110465116,0.0106884655195147,21.5,2
"D",3,2023-10-06,7.26754385964912,2.40594748374097,0.0861949013157895,0.067241791703748,19,3
"D",3,2023-10-13,6.45846153846154,1.91767723741023,0.0587539446153846,0.0383057549425753,21.6666666666667,3
"D",3,2023-10-20,6.25144927536232,1.3888101039046,0.0519979865942029,0.0296749757511307,23,3
"D",3,2023-10-27,6.05,1.32679375917635,0.0471657515151515,0.0259472920999401,22,3
"D",3,2023-11-03,5.84076923076923,1.15104914420682,0.0421811196153846,0.0216597585431633,21.6666666666667,3
"D",3,2023-11-10,5.66893939393939,1.14892133785289,0.039196490530303,0.0219861183702938,22,3
"D",3,2023-11-17,5.3780303030303,1.08144054294708,0.0340164882575758,0.0179330922504234,22,3
"D",3,2023-11-24,5.45606060606061,1.12570639913888,0.0355174863636364,0.0197633003231564,22,3
"D",3,2023-12-01,5.03359375,1.11229898431663,0.028891798828125,0.0167581159986744,21.3333333333333,3
"D",3,2023-12-08,5.00833333333333,1.07063808231722,0.0282689003787879,0.0166814234399431,22,3
"D",3,2023-12-15,4.875,0.954729089107369,0.026110309469697,0.0136967391077141,22,3
"D",3,2023-12-22,4.96666666666667,0.966592082759282,0.0273705462121212,0.0152287733914091,22,3
"D",3,2023-12-29,4.89924242424242,1.12463708902172,0.0274185102272727,0.01722115682718,22,3
"D",3,2024-01-05,4.91515151515152,1.09121998037527,0.0274522984848485,0.016022443473537,22,3
"D",3,2024-01-12,4.79029850746269,1.06833222585944,0.0257175861940299,0.0162858956622866,22.3333333333333,3
"D",3,2024-01-19,4.69545454545455,0.967081359915875,0.0239796848484849,0.0116550231484226,22,3
"D",3,2024-01-26,4.78181818181818,0.976738472174449,0.0249652590909091,0.0136755972292266,22,3
"D",3,2024-02-02,4.93712121212121,0.980761917793477,0.0267470435606061,0.0135991534363656,22,3
"D",3,2024-02-09,4.97651515151515,1.04807055357207,0.0277938814393939,0.0157955511683173,22,3
"D",4,2023-10-06,6.31891891891892,2.26096570928028,0.0596880175675676,0.0480461261549173,18.5,2
"D",4,2023-10-13,5.8,1.8079009229287,0.0456284,0.0381237192137574,22,2
"D",4,2023-10-20,5.3,1.68366767567274,0.037189125,0.030583887107887,24,2
"D",4,2023-10-27,5.72391304347826,1.33411447893534,0.0409218054347826,0.0230679005631599,23,2
"D",4,2023-11-03,5.41630434782609,1.34779242980032,0.0360795461956522,0.023049275901218,23,2
"D",4,2023-11-10,4.92608695652174,1.17228710105525,0.0281203695652174,0.0173191018378584,23,2
"D",4,2023-11-17,4.75652173913043,1.16706679826398,0.0260031119565217,0.0154304539928204,23,2
"D",4,2023-11-24,4.44347826086956,1.1616873241465,0.0224447565217391,0.0147353616135759,23,2
"D",4,2023-12-01,4.19565217391304,1.07354942187307,0.0197500586956522,0.0134211694749638,23,2
"D",4,2023-12-08,4.36666666666667,1.2795715575092,0.0229303388888889,0.0171776723180175,22.5,2
"D",4,2023-12-15,4.51979166666667,1.03827993301337,0.0225204828125,0.0122856071938757,24,2
"D",4,2023-12-22,4.52234042553192,1.07824571334562,0.0228498505319149,0.0139699469421537,23.5,2
"D",4,2023-12-29,4.37065217391304,1.03833531642523,0.0212131157608696,0.0156059460099832,23,2
"D",4,2024-01-05,4.38478260869565,1.09332990533142,0.0209674836956522,0.0143457108403108,23,2
"D",4,2024-01-12,4.46413043478261,1.04256462331542,0.0215821538043478,0.0118620479581895,23,2
"D",4,2024-01-19,4.58478260869565,1.02880863379394,0.0230523206521739,0.012418273432904,23,2
"D",4,2024-01-26,4.32222222222222,1.2980346230539,0.0226923944444444,0.0166540637352657,22.5,2
"D",4,2024-02-02,4.43409090909091,1.1443902521045,0.0220455761363636,0.0145314428250242,22,2
"D",4,2024-02-09,4.27934782608696,1.26374100520517,0.021965060326087,0.0181863735399448,23,2
"D",5,2023-10-06,6.06395348837209,2.2056031743079,0.0564986691860465,0.0525163096082336,21.5,2
"D",5,2023-10-13,5.73272727272727,1.70499046734719,0.0443270154545455,0.0306562272716714,27.5,2
"D",5,2023-10-20,5.62321428571429,1.76961247566475,0.0430228241071429,0.0340602147983788,28,2
"D",5,2023-10-27,5.48706896551724,1.66751729916918,0.0399663357758621,0.0258747436790563,29,2
"D",5,2023-11-03,5.26810344827586,1.61926441367039,0.0360129400862069,0.0218292591523571,29,2
"D",5,2023-11-10,4.92068965517241,1.6186154706968,0.0312328163793104,0.0211044194036954,29,2
"D",5,2023-11-17,4.89913793103448,1.49883988120988,0.0298775331896552,0.0183315835068856,29,2
"D",5,2023-11-24,4.77982456140351,1.53272155565811,0.0281244021929825,0.0176606393307714,28.5,2
"D",5,2023-12-01,4.29830508474576,1.26626059961122,0.0214142161016949,0.00866379921384233,29.5,2
"D",5,2023-12-08,4.19032258064516,1.20266772268706,0.0204027508064516,0.00933153849241537,31,2
"D",5,2023-12-15,4.31290322580645,1.21821992900981,0.0216612032258065,0.0100676657405413,31,2
"D",5,2023-12-22,4.30645161290323,1.21506411457079,0.0213315169354839,0.00864663733619633,31,2
"D",5,2023-12-29,4.18416666666667,1.12242203849221,0.01993060375,0.00763618850033475,30,2
"D",5,2024-01-05,4.2093220338983,1.1560311775389,0.0201200733050848,0.0082462940689469,29.5,2
"D",5,2024-01-12,4.05403225806452,1.14305248110518,0.0187278310483871,0.00691818448012324,31,2
"D",5,2024-01-19,4.07578125,1.18073419663794,0.019320050390625,0.00760464052590026,32,2
"D",5,2024-01-26,3.89453125,1.06181456584664,0.017416883984375,0.00520250313901068,32,2
"D",5,2024-02-02,4.06587301587302,1.00599504558722,0.0181815829365079,0.00564719276655201,31.5,2
"D",5,2024-02-09,4.15634920634921,1.05014254512393,0.019229605952381,0.00636332808072932,31.5,2
"D",6,2023-10-06,7.65918367346939,2.05846688695231,0.0968209295918367,0.061130410492936,24.5,2
"D",6,2023-10-13,7.19117647058824,2.32592376798776,0.0840616691176471,0.058018914633647,25.5,2
"D",6,2023-10-20,6.46363636363636,1.57052712898751,0.0570383818181818,0.0313149264698848,27.5,2
"D",6,2023-10-27,6.24727272727273,1.63940630845544,0.0523650545454545,0.0292082197513797,27.5,2
"D",6,2023-11-03,5.70727272727273,1.64225784892892,0.0431751463636364,0.0302499876661516,27.5,2
"D",6,2023-11-10,5.63425925925926,1.4791486587177,0.0384702791666667,0.0177621163276953,27,2
"D",6,2023-11-17,5.82016129032258,1.50872690847053,0.0426817713709677,0.0227109338119884,31,2
"D",6,2023-11-24,5.18275862068965,1.27969261676517,0.0314539965517241,0.0132678625068951,29,2
"D",6,2023-12-01,5.03114754098361,1.42707479618958,0.0302065106557377,0.0144840022445624,30.5,2
"D",6,2023-12-08,4.64609375,1.15900461935109,0.024236413671875,0.0106308520057385,32,2
"D",6,2023-12-15,4.66774193548387,1.05888024819416,0.0234735112903226,0.0101510658772998,31,2
"D",6,2023-12-22,4.6625,1.09029812436783,0.0232182120833333,0.0108765252878468,30,2
"D",6,2023-12-29,4.55887096774194,0.9485129222647,0.0215956108870968,0.00924809773780114,31,2
"D",6,2024-01-05,4.53412698412698,0.911540471809141,0.0212973226190476,0.00814014467000576,31.5,2
"D",6,2024-01-12,4.52983870967742,0.924462475216206,0.0215397600806452,0.00852066410502522,31,2
"D",6,2024-01-19,4.5741935483871,0.797747944762425,0.0214947338709677,0.00815517814265164,31,2
"D",6,2024-01-26,4.34758064516129,0.846942248506515,0.019649652016129,0.00779717866471545,31,2
"D",6,2024-02-02,4.51612903225806,0.879337065221424,0.0214510790322581,0.00956289261698035,31,2
"D",6,2024-02-09,4.42540983606557,0.794772328271908,0.0201508454918033,0.00764746613755376,30.5,2
"D",7,2023-10-06,7.66034482758621,2.37028265826251,0.097372274137931,0.0639806502125295,19.3333333333333,3
"D",7,2023-10-13,6.95390625,2.05797478400834,0.073544085546875,0.0424718461819517,21.3333333333333,3
"D",7,2023-10-20,6.06041666666667,1.66629351883427,0.0500106954861111,0.0318232587097857,24,3
"D",7,2023-10-27,5.72828947368421,1.63238815679911,0.043142871381579,0.0275343063343458,25.3333333333333,3
"D",7,2023-11-03,5.32432432432432,1.50399113570362,0.0353783885135135,0.023841159993651,24.6666666666667,3
"D",7,2023-11-10,5.30533333333333,1.48427039752715,0.034802158,0.0226569254932394,25,3
"D",7,2023-11-17,5.16688311688312,1.68488300615176,0.0341790743506494,0.0252676948340686,25.6666666666667,3
"D",7,2023-11-24,4.94207317073171,1.52532747187405,0.0303205503048781,0.0227544091985954,27.3333333333333,3
"D",7,2023-12-01,4.82261904761905,1.54945238079574,0.0281476863095238,0.0217152246567094,28,3
"D",7,2023-12-08,4.66964285714286,1.3134841416051,0.0251375223214286,0.0163240567785785,28,3
"D",7,2023-12-15,4.52764705882353,1.29061257604325,0.0235300897058824,0.0161999667744461,28.3333333333333,3
"D",7,2023-12-22,4.54583333333333,1.26144362535948,0.0232619270833333,0.0128686217937212,28,3
"D",7,2023-12-29,4.42873563218391,1.19666280143636,0.0216048729885058,0.0134462755647308,29,3
"D",7,2024-01-05,4.37611111111111,1.06610363981443,0.0207409691666667,0.0100553316154139,30,3
"D",7,2024-01-12,4.09725274725275,1.04935819999583,0.0185280447802198,0.00774222355940724,30.3333333333333,3
"D",7,2024-01-19,4.11344086021505,0.934261951371711,0.0179366029569893,0.00766552409099276,31,3
"D",7,2024-01-26,3.92258064516129,0.768590008762351,0.0160768784946237,0.00590585630200337,31,3
"D",7,2024-02-02,3.98989361702128,0.852272200098445,0.0168543821808511,0.00648961675294071,31.3333333333333,3
"D",7,2024-02-09,3.92365591397849,0.870960681082598,0.0165616365591398,0.00707046255205468,31,3
"D",8,2023-10-06,6.1,2.14097862522824,0.055131028125,0.0321873109954834,24,2
"D",8,2023-10-13,5.93936170212766,2.34397961774628,0.055245710106383,0.0420888909227828,23.5,2
"D",8,2023-10-20,5.61224489795918,1.75118606676664,0.041555106122449,0.0306121729529124,24.5,2
"D",8,2023-10-27,5.45980392156863,1.93918732615626,0.0404726612745098,0.0263885308998305,25.5,2
"D",8,2023-11-03,4.79655172413793,1.84805096082957,0.0320638112068966,0.022695963805232,29,2
"D",8,2023-11-10,4.62203389830508,1.65705616807042,0.0278736576271186,0.0161105921150478,29.5,2
"D",8,2023-11-17,4.67719298245614,1.50779890491054,0.0275261210526316,0.0126757968767551,28.5,2
"D",8,2023-11-24,4.44666666666667,1.47721821998911,0.0241336283333333,0.00881576614050158,30,2
"D",8,2023-12-01,4.48771929824561,1.463366246046,0.0242921552631579,0.010844383103696,28.5,2
"D",8,2023-12-08,4.63090909090909,1.34326354976854,0.0246613836363636,0.011907329428608,27.5,2
"D",8,2023-12-15,4.24272727272727,1.28879853664439,0.0203830440909091,0.0098259053498854,27.5,2
"D",8,2023-12-22,4.37413793103448,1.24258641128303,0.0216307818965517,0.0107472815716652,29,2
"D",8,2023-12-29,4.29913793103448,1.02757593094285,0.0196355573275862,0.00729913300279712,29,2
"D",8,2024-01-05,4.30172413793103,1.05021594124179,0.0200996646551724,0.00808596295657816,29,2
"D",8,2024-01-12,4.14051724137931,0.919733274026945,0.0182742073275862,0.00698363616149029,29,2
"D",8,2024-01-19,4.2551724137931,0.993049307203188,0.0195466172413793,0.00704494416742318,29,2
"D",8,2024-01-26,3.91949152542373,0.783838732168311,0.0159448792372881,0.00525566754469383,29.5,2
"D",8,2024-02-02,4.01491228070175,0.921640750864001,0.0174042381578947,0.00584918267236456,28.5,2
"D",8,2024-02-09,4.07586206896552,1.00724511844718,0.0184024198275862,0.0071339385562844,29,2
"D",9,2023-10-06,6.72820512820513,1.87200132061624,0.0662957448717949,0.04148085217497,19.5,2
"D",9,2023-10-13,6.44078947368421,2.15883781274888,0.0595899164473684,0.0413538269929505,19,2
"D",9,2023-10-20,5.92375,1.79980616044892,0.046008273125,0.0278042708540769,20,2
"D",9,2023-10-27,5.0047619047619,1.56381559646145,0.0316011107142857,0.027094397194464,21,2
"D",9,2023-11-03,5.17708333333333,1.37400522228891,0.0311218427083333,0.0163779165495757,24,2
"D",9,2023-11-10,4.786,1.16558564635547,0.025439893,0.013299421194252,25,2
"D",9,2023-11-17,4.59339622641509,1.22110557773913,0.0233472655660377,0.0128923412655912,26.5,2
"D",9,2023-11-24,4.43303571428571,1.14344102081496,0.0219496040178571,0.0119791352963798,28,2
"D",9,2023-12-01,4.39464285714286,1.06769426451164,0.0210765098214286,0.0105215695019377,28,2
"D",9,2023-12-08,4.29285714285714,1.10198136752076,0.0196950526785714,0.0082147071265819,28,2
"D",9,2023-12-15,3.96636363636364,1.12333687650459,0.0176069222727273,0.00681782795079629,27.5,2
"D",9,2023-12-22,4.17982456140351,1.25685235610835,0.020804275877193,0.0147019845280983,28.5,2
"D",9,2023-12-29,4.07241379310345,1.12933887600294,0.0184859715517241,0.00912316384248043,29,2
"D",9,2024-01-05,4.12327586206897,1.61252476940171,0.0233529219827586,0.0297757860191757,29,2
"D",9,2024-01-12,4.14913793103448,1.22478006470409,0.0204766771551724,0.0171806398793397,29,2
"D",9,2024-01-19,3.80086206896552,0.893502700869879,0.0159674469827586,0.00592097608421148,29,2
"D",9,2024-01-26,4.06610169491525,1.39848638195369,0.0215862228813559,0.0226499266321699,29.5,2
"D",9,2024-02-02,3.765,0.84631182047694,0.0154764983333333,0.00574053818949774,30,2
"D",9,2024-02-09,3.68879310344828,0.874048207975434,0.0153188168103448,0.00660226085805745,29,2
"D",10,2023-10-06,6.15208333333333,2.15889733875843,0.0576320447916667,0.0407238028590362,24,2
"D",10,2023-10-13,5.92358490566038,2.09605306579465,0.0521659400943396,0.0398752022377652,26.5,2
"D",10,2023-10-20,5.72872340425532,2.04195891296619,0.0484214686170213,0.0345427392856089,23.5,2
"D",10,2023-10-27,5.17735849056604,1.68321025587971,0.0345508990566038,0.0253024994724853,26.5,2
"D",10,2023-11-03,5.16727272727273,1.81416996922312,0.0362549627272727,0.0277157102139208,27.5,2
"D",10,2023-11-10,4.76923076923077,1.76509175883361,0.0305158134615385,0.0239275388410173,26,2
"D",10,2023-11-17,4.71764705882353,1.57407283819452,0.028186212745098,0.0194963978264129,25.5,2
"D",10,2023-11-24,4.24152542372881,1.67405165250226,0.0242348021186441,0.0199407557408044,29.5,2
"D",10,2023-12-01,4.00689655172414,1.24374778219989,0.0194436353448276,0.0106520563251057,29,2
"D",10,2023-12-08,4.30258620689655,1.24177020956911,0.0214787193965517,0.0111912003431758,29,2
"D",10,2023-12-15,4.125,1.29479728143057,0.0204249193965517,0.0128240039770836,29,2
"D",10,2023-12-22,3.93189655172414,1.25944081021015,0.0191098909482759,0.0137228666074094,29,2
"D",10,2023-12-29,4.15819672131148,1.11576532411684,0.0196478995901639,0.00896875698930795,30.5,2
"D",10,2024-01-05,3.88666666666667,1.10376995938887,0.0175820483333333,0.00887850534255352,30,2
"D",10,2024-01-12,3.88983050847458,1.03241396905782,0.0172014652542373,0.00954286685179222,29.5,2
"D",10,2024-01-19,3.93474576271186,1.0403300855727,0.0177323902542373,0.00759439666493213,29.5,2
"D",10,2024-01-26,3.41610169491525,0.932414413843116,0.0147158902542373,0.00433141384385087,29.5,2
"D",10,2024-02-02,3.84568965517241,0.912844788119208,0.0163103426724138,0.00650555130636083,29,2
"D",10,2024-02-09,3.81949152542373,0.951315640912897,0.0166720639830509,0.00761370280646393,29.5,2
"D",11,2023-10-06,6.53859649122807,1.92507941552908,0.0616801807017544,0.043107899979387,19,3
"D",11,2023-10-13,6.12698412698413,1.72600869978863,0.050487769047619,0.0326382688825349,21,3
"D",11,2023-10-20,5.91590909090909,1.93532171992446,0.0493352337121212,0.0433371682289547,22,3
"D",11,2023-10-27,4.82426470588235,1.59566525420774,0.0295267283088235,0.0282663548683172,22.6666666666667,3
"D",11,2023-11-03,4.47089552238806,1.62359596379888,0.0257648175373134,0.0251122077420246,22.3333333333333,3
"D",11,2023-11-10,4.59710144927536,1.55839811208956,0.0267929086956522,0.0262973534308189,23,3
"D",11,2023-11-17,4.70289855072464,1.74251023011105,0.0287672355072464,0.03421856032431,23,3
"D",11,2023-11-24,4.48819444444444,1.17452543773432,0.0224318586805556,0.0117591466772613,24,3
"D",11,2023-12-01,4.00070422535211,0.995984596342851,0.017664063028169,0.00719386985491921,23.6666666666667,3
"D",11,2023-12-08,4.00555555555556,0.900953479219195,0.0171740194444444,0.00592843945741332,24,3
"D",11,2023-12-15,4.08028169014085,0.98104297059753,0.0183135943661972,0.00808605584085321,23.6666666666667,3
"D",11,2023-12-22,4.09166666666667,1.02401240158574,0.0185520854166667,0.00866539135652502,24,3
"D",11,2023-12-29,4.19513888888889,1.04889751385014,0.0196086996527778,0.00968804633352186,24,3
"D",11,2024-01-05,3.99305555555556,1.01696468558017,0.0178746791666667,0.00759217099759402,24,3
"D",11,2024-01-12,4.00890410958904,0.923854088559721,0.0173430599315069,0.0074750203647469,24.3333333333333,3
"D",11,2024-01-19,4.06111111111111,1.00461251696677,0.0184818708333333,0.00815860470569911,24,3
"D",11,2024-01-26,4.0986301369863,1.00034382374571,0.0185453164383562,0.00832422124879515,24.3333333333333,3
"D",11,2024-02-02,4.0875,1.06224955913106,0.0187533236111111,0.00896116705361022,24,3
"D",11,2024-02-09,4.01805555555556,1.09969180538097,0.01846585625,0.00863323973498177,24,3
"D",12,2023-10-06,7.16794871794872,1.62348779506118,0.0752456262820513,0.0314547752064833,19.5,2
"D",12,2023-10-13,7.08981481481481,1.97370280668703,0.0778497662037037,0.0399174164240222,27,2
"D",12,2023-10-20,6.30357142857143,1.91075328626647,0.0578435642857143,0.0350076995954003,28,2
"D",12,2023-10-27,5.93275862068965,1.59388919270465,0.0471719663793103,0.0337774208262529,29,2
"D",12,2023-11-03,5.55859375,1.52183723113573,0.038874433203125,0.0238861013468462,32,2
"D",12,2023-11-10,5.41397058823529,1.31741457206306,0.0351803261029412,0.0189528628416715,34,2
"D",12,2023-11-17,5.06736111111111,1.49258446065319,0.0318205482638889,0.0205243135719567,36,2
"D",12,2023-11-24,4.89930555555556,1.44930639440528,0.0294062614583333,0.0192596613953222,36,2
"D",12,2023-12-01,4.91338028169014,1.5165390269682,0.030343648943662,0.0228526672288474,35.5,2
"D",12,2023-12-08,4.82986111111111,1.55131705204307,0.0296859350694444,0.0244072187755064,36,2
"D",12,2023-12-15,4.64931506849315,1.24142557516265,0.0253170561643836,0.0155872112819513,36.5,2
"D",12,2023-12-22,4.51369863013699,1.21857067979387,0.023589604109589,0.0153082419345445,36.5,2
"D",12,2023-12-29,4.72702702702703,1.23869552817045,0.0260321013513514,0.0151748631719869,37,2
"D",12,2024-01-05,4.60069444444444,1.30681358737073,0.0246094545138889,0.015631743061466,36,2
"D",12,2024-01-12,4.62465753424657,1.33404035733999,0.0248998390410959,0.0157498564035121,36.5,2
"D",12,2024-01-19,4.63175675675676,1.29578264964619,0.025359760472973,0.0159078977730726,37,2
"D",12,2024-01-26,4.54178082191781,1.29741157956991,0.0242935065068493,0.014948018099988,36.5,2
"D",12,2024-02-02,4.40070422535211,1.09398720796346,0.0213381933098592,0.0135090898056344,35.5,2
"D",12,2024-02-09,4.41458333333333,1.1280262327704,0.0214321538194444,0.0126626724642605,36,2
"D",13,2023-10-06,5.98461538461538,1.93492017507599,0.0497807397435897,0.0334666228689986,19.5,2
"D",13,2023-10-13,5.59130434782609,1.62762229154584,0.0415724804347826,0.0296962960358685,23,2
"D",13,2023-10-20,5.09285714285714,1.53852587097848,0.0321089464285714,0.0230878883123442,24.5,2
"D",13,2023-10-27,4.61875,1.562407892022,0.0256123302083333,0.0163252506343081,24,2
"D",13,2023-11-03,4.68723404255319,1.62177614318795,0.0276069989361702,0.0218486594079373,23.5,2
"D",13,2023-11-10,4.35666666666667,1.49335983456956,0.0235070638888889,0.0163239625584316,22.5,2
"D",13,2023-11-17,4.19574468085106,1.38857975664446,0.021443335106383,0.0143623317575501,23.5,2
"D",13,2023-11-24,4.18085106382979,1.55475521675636,0.02244715,0.0166864720521212,23.5,2
"D",13,2023-12-01,4.16363636363636,1.25727143149584,0.0202567738636364,0.0136484986296932,22,2
"D",13,2023-12-08,4.01666666666667,1.30944974494562,0.0197485666666667,0.0139897692200371,21,2
"D",13,2023-12-15,3.9453488372093,1.42652659006943,0.0198413936046512,0.0166415259457312,21.5,2
"D",13,2023-12-22,4.08720930232558,1.33247196298749,0.0201539819767442,0.0165560336277601,21.5,2
"D",13,2023-12-29,4.3375,1.23756458092256,0.0213993403409091,0.0151427935448674,22,2
"D",13,2024-01-05,3.9953488372093,1.05305236747547,0.0182791162790698,0.0122473387143742,21.5,2
"D",13,2024-01-12,4.1125,1.24464946826429,0.0205788676136364,0.0200973870331802,22,2
"D",13,2024-01-19,4.025,1.07128132540473,0.018570325,0.0133596763792683,22,2
"D",13,2024-01-26,4.06511627906977,1.34416100592508,0.020623288372093,0.017936775899056,21.5,2
"D",13,2024-02-02,3.97954545454545,1.25763498998123,0.0195867181818182,0.0145317651626155,22,2
"D",13,2024-02-09,3.96931818181818,1.2262791074306,0.0190883051136364,0.0158253803490834,22,2
"D",14,2023-10-06,7.72685185185185,2.21691064327747,0.0978986615740741,0.0548144713869129,18,3
"D",14,2023-10-13,7.24193548387097,2.24286028091503,0.0826154669354839,0.0520787062081812,20.6666666666667,3
"D",14,2023-10-20,6.65,2.1276633238161,0.0643264083333333,0.0411905313916904,21,1
"D",14,2023-10-27,6.53604651162791,2.12878937099153,0.0628882773255814,0.0411020252563303,21.5,2
"D",14,2023-11-03,5.72555555555556,1.43445257233279,0.0410388594444444,0.024274333924668,22.5,2
"D",14,2023-11-10,5.53333333333333,1.5263073200007,0.0376115604166667,0.0221597325858679,24,2
